"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","SHPRICE","TOT","IDX2015","M","2023-05",135.1514,
"CZE","SHPRICE","TOT","IDX2015","M","2023-06",131.0189,
"CZE","SHPRICE","TOT","IDX2015","M","2023-07",131.7207,
"CZE","SHPRICE","TOT","IDX2015","M","2023-08",136.0477,
"CZE","SHPRICE","TOT","IDX2015","M","2023-09",134.5218,
"DNK","SHPRICE","TOT","IDX2015","M","2013-10",65.54777,
"DNK","SHPRICE","TOT","IDX2015","M","2013-11",66.78756,
"DNK","SHPRICE","TOT","IDX2015","M","2013-12",68.026,
"DNK","SHPRICE","TOT","IDX2015","M","2014-01",72.71282,
"DNK","SHPRICE","TOT","IDX2015","M","2014-02",76.98096,
"DNK","SHPRICE","TOT","IDX2015","M","2014-03",78.21397,
"DNK","SHPRICE","TOT","IDX2015","M","2014-04",77.80884,
"DNK","SHPRICE","TOT","IDX2015","M","2014-05",80.00795,
"DNK","SHPRICE","TOT","IDX2015","M","2014-06",82.6,
"DNK","SHPRICE","TOT","IDX2015","M","2014-07",82.40082,
"DNK","SHPRICE","TOT","IDX2015","M","2014-08",81.34259,
"DNK","SHPRICE","TOT","IDX2015","M","2014-09",84.04168,
"DNK","SHPRICE","TOT","IDX2015","M","2014-10",80.46051,
"DNK","SHPRICE","TOT","IDX2015","M","2014-11",82.55664,
"DNK","SHPRICE","TOT","IDX2015","M","2014-12",82.60812,
"DNK","SHPRICE","TOT","IDX2015","M","2015-01",85.53756,
"DNK","SHPRICE","TOT","IDX2015","M","2015-02",90.55499,
"DNK","SHPRICE","TOT","IDX2015","M","2015-03",99.01404,
"DNK","SHPRICE","TOT","IDX2015","M","2015-04",104.648,
"DNK","SHPRICE","TOT","IDX2015","M","2015-05",103.3879,
"DNK","SHPRICE","TOT","IDX2015","M","2015-06",101.8852,
"DNK","SHPRICE","TOT","IDX2015","M","2015-07",104.3621,
"DNK","SHPRICE","TOT","IDX2015","M","2015-08",103.3418,
"DNK","SHPRICE","TOT","IDX2015","M","2015-09",99.59396,
"DNK","SHPRICE","TOT","IDX2015","M","2015-10",99.31348,
"DNK","SHPRICE","TOT","IDX2015","M","2015-11",103.419,
"DNK","SHPRICE","TOT","IDX2015","M","2015-12",104.942,
"DNK","SHPRICE","TOT","IDX2015","M","2016-01",100.8351,
"DNK","SHPRICE","TOT","IDX2015","M","2016-02",96.18758,
"DNK","SHPRICE","TOT","IDX2015","M","2016-03",101.2579,
"DNK","SHPRICE","TOT","IDX2015","M","2016-04",100.8351,
"DNK","SHPRICE","TOT","IDX2015","M","2016-05",101.8337,
"DNK","SHPRICE","TOT","IDX2015","M","2016-06",100.5072,
"DNK","SHPRICE","TOT","IDX2015","M","2016-07",102.6291,
"DNK","SHPRICE","TOT","IDX2015","M","2016-08",101.4123,
"DNK","SHPRICE","TOT","IDX2015","M","2016-09",100.6156,
"DNK","SHPRICE","TOT","IDX2015","M","2016-10",98.11841,
"DNK","SHPRICE","TOT","IDX2015","M","2016-11",91.29887,
"DNK","SHPRICE","TOT","IDX2015","M","2016-12",95.22149,
"DNK","SHPRICE","TOT","IDX2015","M","2017-01",99.62784,
"DNK","SHPRICE","TOT","IDX2015","M","2017-02",101.1982,
"DNK","SHPRICE","TOT","IDX2015","M","2017-03",101.4625,
"DNK","SHPRICE","TOT","IDX2015","M","2017-04",104.503,
"DNK","SHPRICE","TOT","IDX2015","M","2017-05",109.1478,
"DNK","SHPRICE","TOT","IDX2015","M","2017-06",111.79,
"DNK","SHPRICE","TOT","IDX2015","M","2017-07",111.4756,
"DNK","SHPRICE","TOT","IDX2015","M","2017-08",112.0501,
"DNK","SHPRICE","TOT","IDX2015","M","2017-09",113.4918,
"DNK","SHPRICE","TOT","IDX2015","M","2017-10",115.9457,
"DNK","SHPRICE","TOT","IDX2015","M","2017-11",112.5908,
"DNK","SHPRICE","TOT","IDX2015","M","2017-12",112.1504,
"DNK","SHPRICE","TOT","IDX2015","M","2018-01",114.9444,
"DNK","SHPRICE","TOT","IDX2015","M","2018-02",110.8158,
"DNK","SHPRICE","TOT","IDX2015","M","2018-03",110.7765,
"DNK","SHPRICE","TOT","IDX2015","M","2018-04",109.8619,
"DNK","SHPRICE","TOT","IDX2015","M","2018-05",113.9308,
"DNK","SHPRICE","TOT","IDX2015","M","2018-06",112.9187,
"DNK","SHPRICE","TOT","IDX2015","M","2018-07",115.3468,
"DNK","SHPRICE","TOT","IDX2015","M","2018-08",116.5175,
"DNK","SHPRICE","TOT","IDX2015","M","2018-09",114.1571,
"DNK","SHPRICE","TOT","IDX2015","M","2018-10",106.045,
"DNK","SHPRICE","TOT","IDX2015","M","2018-11",105.8024,
"DNK","SHPRICE","TOT","IDX2015","M","2018-12",104.0694,
"DNK","SHPRICE","TOT","IDX2015","M","2019-01",105.7103,
"DNK","SHPRICE","TOT","IDX2015","M","2019-02",110.2196,
"DNK","SHPRICE","TOT","IDX2015","M","2019-03",113.7655,
"DNK","SHPRICE","TOT","IDX2015","M","2019-04",115.4091,
"DNK","SHPRICE","TOT","IDX2015","M","2019-05",113.5515,
"DNK","SHPRICE","TOT","IDX2015","M","2019-06",114.6544,
"DNK","SHPRICE","TOT","IDX2015","M","2019-07",115.8671,
"DNK","SHPRICE","TOT","IDX2015","M","2019-08",114.8712,
"DNK","SHPRICE","TOT","IDX2015","M","2019-09",117.3372,
"DNK","SHPRICE","TOT","IDX2015","M","2019-10",115.8251,
"DNK","SHPRICE","TOT","IDX2015","M","2019-11",122.4224,
"DNK","SHPRICE","TOT","IDX2015","M","2019-12",126.8897,
"DNK","SHPRICE","TOT","IDX2015","M","2020-01",129.9099,
"DNK","SHPRICE","TOT","IDX2015","M","2020-02",135.1225,
"DNK","SHPRICE","TOT","IDX2015","M","2020-03",113.1964,
"DNK","SHPRICE","TOT","IDX2015","M","2020-04",120.8723,
"DNK","SHPRICE","TOT","IDX2015","M","2020-05",128.5374,
"DNK","SHPRICE","TOT","IDX2015","M","2020-06",134.781,
"DNK","SHPRICE","TOT","IDX2015","M","2020-07",141.0044,
"DNK","SHPRICE","TOT","IDX2015","M","2020-08",143.3918,
"DNK","SHPRICE","TOT","IDX2015","M","2020-09",144.3173,
"DNK","SHPRICE","TOT","IDX2015","M","2020-10",151.2479,
"DNK","SHPRICE","TOT","IDX2015","M","2020-11",154.0757,
"DNK","SHPRICE","TOT","IDX2015","M","2020-12",159.0769,
"DNK","SHPRICE","TOT","IDX2015","M","2021-01",165.4561,
"DNK","SHPRICE","TOT","IDX2015","M","2021-02",163.8166,
"DNK","SHPRICE","TOT","IDX2015","M","2021-03",161.2164,
"DNK","SHPRICE","TOT","IDX2015","M","2021-04",169.8882,
"DNK","SHPRICE","TOT","IDX2015","M","2021-05",173.6794,
"DNK","SHPRICE","TOT","IDX2015","M","2021-06",180.1344,
"DNK","SHPRICE","TOT","IDX2015","M","2021-07",188.0311,
"DNK","SHPRICE","TOT","IDX2015","M","2021-08",197.4698,
"DNK","SHPRICE","TOT","IDX2015","M","2021-09",194.8602,
"DNK","SHPRICE","TOT","IDX2015","M","2021-10",190.5717,
"DNK","SHPRICE","TOT","IDX2015","M","2021-11",199.6418,
"DNK","SHPRICE","TOT","IDX2015","M","2021-12",195.5729,
"DNK","SHPRICE","TOT","IDX2015","M","2022-01",186.1328,
"DNK","SHPRICE","TOT","IDX2015","M","2022-02",179.3973,
"DNK","SHPRICE","TOT","IDX2015","M","2022-03",183.4256,
"DNK","SHPRICE","TOT","IDX2015","M","2022-04",189.1463,
"DNK","SHPRICE","TOT","IDX2015","M","2022-05",179.2659,
"DNK","SHPRICE","TOT","IDX2015","M","2022-06",176.1982,
"DNK","SHPRICE","TOT","IDX2015","M","2022-07",182.3539,
"DNK","SHPRICE","TOT","IDX2015","M","2022-08",185.1871,
"DNK","SHPRICE","TOT","IDX2015","M","2022-09",169.521,
"DNK","SHPRICE","TOT","IDX2015","M","2022-10",167.3341,
"DNK","SHPRICE","TOT","IDX2015","M","2022-11",179.2171,
"DNK","SHPRICE","TOT","IDX2015","M","2022-12",187.4201,
"DNK","SHPRICE","TOT","IDX2015","M","2023-01",191.1422,
"DNK","SHPRICE","TOT","IDX2015","M","2023-02",196.6216,
"DNK","SHPRICE","TOT","IDX2015","M","2023-03",197.3696,
"DNK","SHPRICE","TOT","IDX2015","M","2023-04",204.3422,
"DNK","SHPRICE","TOT","IDX2015","M","2023-05",207.9071,
"DNK","SHPRICE","TOT","IDX2015","M","2023-06",203.7609,
"DNK","SHPRICE","TOT","IDX2015","M","2023-07",202.0943,
"DNK","SHPRICE","TOT","IDX2015","M","2023-08",209.3163,
"DNK","SHPRICE","TOT","IDX2015","M","2023-09",210.6658,
"FIN","SHPRICE","TOT","IDX2015","M","2013-10",81.88473,
"FIN","SHPRICE","TOT","IDX2015","M","2013-11",85.91564,
"FIN","SHPRICE","TOT","IDX2015","M","2013-12",84.2645,
"FIN","SHPRICE","TOT","IDX2015","M","2014-01",86.38815,
"FIN","SHPRICE","TOT","IDX2015","M","2014-02",86.98919,
"FIN","SHPRICE","TOT","IDX2015","M","2014-03",86.20708,
"FIN","SHPRICE","TOT","IDX2015","M","2014-04",86.38132,
"FIN","SHPRICE","TOT","IDX2015","M","2014-05",88.30718,
"FIN","SHPRICE","TOT","IDX2015","M","2014-06",90.81901,
"FIN","SHPRICE","TOT","IDX2015","M","2014-07",89.92593,
"FIN","SHPRICE","TOT","IDX2015","M","2014-08",88.3966,
"FIN","SHPRICE","TOT","IDX2015","M","2014-09",90.47043,
"FIN","SHPRICE","TOT","IDX2015","M","2014-10",86.86573,
"FIN","SHPRICE","TOT","IDX2015","M","2014-11",90.65337,
"FIN","SHPRICE","TOT","IDX2015","M","2014-12",91.78559,
"FIN","SHPRICE","TOT","IDX2015","M","2015-01",94.60889,
"FIN","SHPRICE","TOT","IDX2015","M","2015-02",102.379,
"FIN","SHPRICE","TOT","IDX2015","M","2015-03",106.8111,
"FIN","SHPRICE","TOT","IDX2015","M","2015-04",106.9481,
"FIN","SHPRICE","TOT","IDX2015","M","2015-05",101.4953,
"FIN","SHPRICE","TOT","IDX2015","M","2015-06",99.7269,
"FIN","SHPRICE","TOT","IDX2015","M","2015-07",99.7765,
"FIN","SHPRICE","TOT","IDX2015","M","2015-08",98.19085,
"FIN","SHPRICE","TOT","IDX2015","M","2015-09",92.4149,
"FIN","SHPRICE","TOT","IDX2015","M","2015-10",95.40254,
"FIN","SHPRICE","TOT","IDX2015","M","2015-11",101.614,
"FIN","SHPRICE","TOT","IDX2015","M","2015-12",100.632,
"FIN","SHPRICE","TOT","IDX2015","M","2016-01",96.93082,
"FIN","SHPRICE","TOT","IDX2015","M","2016-02",91.33841,
"FIN","SHPRICE","TOT","IDX2015","M","2016-03",94.62444,
"FIN","SHPRICE","TOT","IDX2015","M","2016-04",93.35616,
"FIN","SHPRICE","TOT","IDX2015","M","2016-05",91.42617,
"FIN","SHPRICE","TOT","IDX2015","M","2016-06",92.89436,
"FIN","SHPRICE","TOT","IDX2015","M","2016-07",96.26451,
"FIN","SHPRICE","TOT","IDX2015","M","2016-08",99.00288,
"FIN","SHPRICE","TOT","IDX2015","M","2016-09",100.0374,
"FIN","SHPRICE","TOT","IDX2015","M","2016-10",100.9118,
"FIN","SHPRICE","TOT","IDX2015","M","2016-11",98.10674,
"FIN","SHPRICE","TOT","IDX2015","M","2016-12",103.0804,
"FIN","SHPRICE","TOT","IDX2015","M","2017-01",105.0866,
"FIN","SHPRICE","TOT","IDX2015","M","2017-02",105.5316,
"FIN","SHPRICE","TOT","IDX2015","M","2017-03",107.4922,
"FIN","SHPRICE","TOT","IDX2015","M","2017-04",108.8233,
"FIN","SHPRICE","TOT","IDX2015","M","2017-05",113.5627,
"FIN","SHPRICE","TOT","IDX2015","M","2017-06",115.6358,
"FIN","SHPRICE","TOT","IDX2015","M","2017-07",114.2695,
"FIN","SHPRICE","TOT","IDX2015","M","2017-08",111.8305,
"FIN","SHPRICE","TOT","IDX2015","M","2017-09",112.5692,
"FIN","SHPRICE","TOT","IDX2015","M","2017-10",115.4472,
"FIN","SHPRICE","TOT","IDX2015","M","2017-11",112.9603,
"FIN","SHPRICE","TOT","IDX2015","M","2017-12",111.3722,
"FIN","SHPRICE","TOT","IDX2015","M","2018-01",114.8527,
"FIN","SHPRICE","TOT","IDX2015","M","2018-02",115.5516,
"FIN","SHPRICE","TOT","IDX2015","M","2018-03",114.4735,
"FIN","SHPRICE","TOT","IDX2015","M","2018-04",113.9182,
"FIN","SHPRICE","TOT","IDX2015","M","2018-05",119.7387,
"FIN","SHPRICE","TOT","IDX2015","M","2018-06",119.3545,
"FIN","SHPRICE","TOT","IDX2015","M","2018-07",118.7141,
"FIN","SHPRICE","TOT","IDX2015","M","2018-08",119.4714,
"FIN","SHPRICE","TOT","IDX2015","M","2018-09",119.2837,
"FIN","SHPRICE","TOT","IDX2015","M","2018-10",111.8671,
"FIN","SHPRICE","TOT","IDX2015","M","2018-11",108.8392,
"FIN","SHPRICE","TOT","IDX2015","M","2018-12",104.5458,
"FIN","SHPRICE","TOT","IDX2015","M","2019-01",109.1163,
"FIN","SHPRICE","TOT","IDX2015","M","2019-02",113.4482,
"FIN","SHPRICE","TOT","IDX2015","M","2019-03",114.935,
"FIN","SHPRICE","TOT","IDX2015","M","2019-04",115.0171,
"FIN","SHPRICE","TOT","IDX2015","M","2019-05",108.5746,
"FIN","SHPRICE","TOT","IDX2015","M","2019-06",108.7277,
"FIN","SHPRICE","TOT","IDX2015","M","2019-07",110.455,
"FIN","SHPRICE","TOT","IDX2015","M","2019-08",106.3828,
"FIN","SHPRICE","TOT","IDX2015","M","2019-09",110.2025,
"FIN","SHPRICE","TOT","IDX2015","M","2019-10",110.966,
"FIN","SHPRICE","TOT","IDX2015","M","2019-11",113.0799,
"FIN","SHPRICE","TOT","IDX2015","M","2019-12",113.8996,
"FIN","SHPRICE","TOT","IDX2015","M","2020-01",118.9592,
"FIN","SHPRICE","TOT","IDX2015","M","2020-02",122.0314,
"FIN","SHPRICE","TOT","IDX2015","M","2020-03",93.49859,
"FIN","SHPRICE","TOT","IDX2015","M","2020-04",95.0132,
"FIN","SHPRICE","TOT","IDX2015","M","2020-05",102.4728,
"FIN","SHPRICE","TOT","IDX2015","M","2020-06",110.121,
"FIN","SHPRICE","TOT","IDX2015","M","2020-07",110.7827,
"FIN","SHPRICE","TOT","IDX2015","M","2020-08",116.4438,
"FIN","SHPRICE","TOT","IDX2015","M","2020-09",118.1764,
